,label,token
6617,"[ 6  3  6 12 16 12 12 12  3  0 12 12  0  0  3  0 12 22  3 16 12 12  3 12
 16 12 12 22  5]","['اين', 'كه', 'اين', 'نوآوريها', 'به', 'وسيله', 'خويشاوندان،', 'آشنايان', 'و', 'ديگر', 'افراد', 'جامعه', 'پذيرفته', 'شده', 'و', 'قبول', 'عامه', 'مييابد', 'و', 'به', 'عنوان', 'عنصري', 'يا', 'تركيبي', 'از', 'فرهنگ', 'جامعه', 'درميآيد', '.']"
6618,[12  1 12 12  3 12  3  3 12 12 12 12  0 16 12  0  3 12 12 22  5],"['عواملي', 'چون،', 'نحوث', 'اشاعه', 'و', 'تبيين', 'و', 'نيز', 'منزلت،', 'احترام', 'نوآوران،', 'نقش', 'مإثري', 'در', 'پذيرش', 'اجتماعي', 'و', 'مقبوليت', 'عامه', 'دارد', '.']"
6619,"[12  0  5 12 12  3 12  0  0  1 12 22  3 12  3 12 16 12  0 12 16 12  0  0
  3  0  0  3 12 22  5]","['طرد', 'انتخابي', ':', 'پذيرش', 'عنصر', 'يا', 'عناصر', 'فرهنگي', 'جديد', 'معمولا', 'باعث', 'ميشود', 'كه', 'عنصر', 'يا', 'عناصري', 'از', 'فرهنگ', 'رايج', 'جامعه', 'به', 'عنوان', 'كهنه،', 'قديمي', 'يا', 'نامتناسب،', 'متروك', 'يا', 'فراموش', 'شود', '.']"
6620,"[ 6 12  3 12  3  6 12  1 12 22  3 16 12  0 16 12  3 12 12 22  3  1  6 12
 16 12 12  0  0  0  0  5  0 12  0 22  3 16  6 12 12  0 16 12  0  0  3 12
 22  5]","['اين', 'طرد', 'و', 'انتخاب', 'يا', 'اين', 'جايگزيني', 'بهآساني', 'صورت', 'نميگيرد', 'و', 'در', 'موارد', 'زيادي', 'با', 'شيون', 'و', 'نزاع', 'همراه', 'است', 'و', 'گاه', 'اين', 'نزاعها', 'به', 'وسيله', 'گروههاي', 'متشكل', 'اجتماعي', 'سياسي،', 'مذهبي', '،', 'طبقاتي', 'دامن', 'زده', 'ميشود', 'و', 'در', 'اين', 'كشمكشها،', 'عناصر', 'فرهنگي', 'به', 'طور', 'غيرمستقيم', 'پذيرفته', 'يا', 'طرد', 'ميگردد', '.']"
6621,"[12  3 12  5 12  0  0 16  0 12 16 12 12  3 12  0 12 16 22  3 16 12 12  3
 12  3 16 12 22 12  3 12 16 16 12  0 16 12  0 12 22  3  1 12 12  0  0 22
  3 12  3 12  3 12  0  3  0 16 12  0  3 12  0 12 22  3 16 12  0 22 12  0
  1 12  3 12 12  0 16 12 22  3  3 12  3 12  0  3  0 16 12  0  3 12  0 12
 22  5]","['تلفيق', 'و', 'انطباق', ':', 'عنصر', 'فرهنگي', 'تازهوارد', 'براي', 'پذيرفته', 'شدن', 'در', 'يك', 'تركيب', 'و', 'مجموعه', 'فرهنگي', 'مراحلي', 'را', 'ميگذراند', 'و', 'بر', 'حسب', 'اهميت', 'و', 'نقشي', 'كه', 'به', 'عهده', 'دارد', 'تؤثيرات', 'و', 'تغييراتي', 'را', 'در', 'عناصر', 'همجوار', 'در', 'تركيب', 'فرهنگي', 'ايجاد', 'مينمايد', 'و', 'گاه', 'مدت', 'زماني', 'طولاني', 'لازم', 'است', 'كه', 'تلفيق', 'و', 'جاافتادگي', 'و', 'انطباق', 'مطلوب', 'و', 'متناسب', 'بين', 'عنصر', 'تازهوارد', 'و', 'عناصر', 'قديم', 'ايجاد', 'شود', 'و', 'در', 'مواردي', 'ممكن', 'است', 'عنصر', 'جديد', 'الزاما', 'پذيرش', 'يا', 'پيدايش', 'عناصر', 'ديگر', 'را', 'سبب', 'شود', 'و', 'درنتيجه', 'دگرگوني', 'و', 'تغييري', 'وسيع', 'و', 'همهجانبه', 'در', 'حوزه', 'فرهنگي', 'و', 'زندگي', 'اجتماعي', 'حاصل', 'گردد', '.']"
6622,"[ 6 12  0  0 22  3 18 12 12 16 12  0 22  3 16 12  0 12  0 22  3 12  3 12
  0 16 16 12  0  1 22  1 12  0 16 12  0 16 16 12  0 12  0 16 12 12 12  0
 16 12 12  0 12  0 16  6 12  0  0 22  5]","['همان', 'دگرگوني', 'فرهنگي', 'تدريجي', 'است', 'و', 'آن', 'بازتاب', 'دگرگوني', 'در', 'تجربههاي', 'سازندهاي', 'است', 'كه', 'به', 'نسلهاي', 'مختلف', 'شكل', 'داده', 'است', 'ازاينرو', 'ارزشها', 'و', 'هنجارهاي', 'سنتي', 'در', 'ميان', 'نسلهاي', 'گذشته', 'كاملا', 'گستردهاند', 'درحاليكه', 'گرايشهاي', 'جديد', 'تا', 'حد', 'زيادي', 'در', 'ميان', 'نسلهاي', 'جوانتر', 'نفوذ', 'داشته', 'با', 'جانشين', 'شدن', 'نسلهاي', 'جوانتر', 'به', 'جاي', 'نسلهاي', 'بزرگتر', 'جهانبيني', 'متداول', 'در', 'اين', 'جوامع', 'دگرگون', 'شده', 'است', '.']"
6623,[12 12  5 12  0  5 12  0 18  0 16 12  0 12  0  3  0 12  0 22  5],"['اينگهارت', '1373', '-', 'توسعه', 'فرهنگي', ':', 'توسعه', 'فرهنگي', 'يكي', 'ديگر', 'از', 'مفاهيم', 'مهم', 'مباحث', 'فرهنگي', 'و', 'حااز', 'اهميت', 'فراواني', 'است', '.']"
6624,"[12  0 12  0 16 12  0 22  3  6 12 12 16 12 22  3 12 12 16 12  0 12 12 12
 16 16 12 22  5]","['توسعه', 'فرهنگي', 'وجه', 'ديگري', 'از', 'تغييرات', 'فرهنگي', 'است', 'و', 'اين', 'دو،', 'دو', 'روي', 'يك', 'سكهاند،', 'و', 'فراكردهاي', 'تغيير', 'در', 'صورت', 'مثبت', 'بودن', 'پيامدهاي', 'توسعه', 'را', 'به', 'دنبال', 'دارد', '.']"
6625,"[12  0 12 22  3 12 18 12  3 12 12 18 16 16 12  0 12 12  3 12 12 12 22  3
 12  6 12 12 16 12  0 12 22  3  3 16 12 12  3 12 12  0 22  5]","['توسعه', 'فرهنگي', 'فرآيندي', 'است', 'كه', 'طي', 'آن', 'فرد', 'يا', 'گروه', 'رفتار', 'خود', 'را', 'با', 'الگوهاي', 'فرهنگي', 'هنجارها،', 'ارزشها', 'و', 'رفتارهاي', 'جامعه', 'انطباق', 'ميدهد', 'خواه', 'لازمه', 'اين', 'انطباق', 'تغيير', 'در', 'الگوهاي', 'فرهنگي', 'موجود', 'باشد', 'و', 'خواه', 'در', 'راستاي', 'تعميق', 'و', 'گسترش', 'الگوهاي', 'فرهنگي', 'باشد', '.']"
6626,"[ 3 12 16 12  0 12  0  0  3  0 16 12 22  5  7 12 12  0 16 12  0  0  3  0
 16 12  0 12 22 12 16 12  0  3  0 16 12 12 12 12  3 12 22  5]","['درواقع', 'منظور', 'از', 'توسعه', 'فرهنگي،', 'تغيير', 'فرهنگي', 'سنجيده', 'و', 'مبتني', 'بر', 'برنامهپذيري', 'است', '،', 'چنانچه', 'عدهاي', 'توسعه', 'اجتماعي', 'را', 'تغيير', 'اجتماعي', 'سنجيده', 'و', 'مبتني', 'بر', 'برنامه', 'ريزي', 'ذكر', 'كردهاند', 'توسعه', 'در', 'معناي', 'اخلاقي', 'و', 'زيستي،', 'به', 'معناي', 'گسترش،', 'شكوفايي،', 'بسط', 'و', 'رشد', 'است', '.']"
6627,[16 12  0  5 12  0  5  0  5  0 16 20 12  0  0  3  0 22  5],"['از', 'ديدگاه', 'اجتماعي', '،', 'رشدي', 'هماهنگ', '،', 'همبسته', '،', 'موزون', 'در', 'همث', 'ابعاد', 'مادي', 'رواني', 'و', 'معنوي', 'است', '.']"
6628,"[12 12  5 16 12 12 12  0  0 22  5 12 12  3 12 12 16 12  0  3  0  5 12 12
 12  3 12 12 16 22  5]","['ساروخاني', '1370', '،', 'در', 'كتاب', 'فرهنگ', 'علوم', 'اجتماعي', 'آورده', 'است', ':', 'توسعه', 'دادن', 'يا', 'توسعه', 'يافتن', 'در', 'معناي', 'زيستي', 'و', 'اخلاقي', '،', 'رشد', 'يك', 'موجود', 'يا', 'يك', 'استعداد', 'را', 'ميرساند', '.']"
6629,[12  5 12 12 16 12 22  5],"['مثال', ':', 'خورشيد', 'گياه', 'را', 'رشد', 'ميبخشد', '.']"
6630,[12 12 16 12 12 22  5],"['يك', 'انسان', 'به', 'رشد', 'حافظهاش', 'ميپردازد', '.']"
6631,"[12 12 16 12  0 16 12  1  0  3  1  1  0 16 12 22 22  3 12 12  0  0  0  3
  3 12  0  3 16 12 12  0 12 12  0 22 16 18 22  5]","['اصطلاح', 'توسعه', 'در', 'زمينه', 'اقتصادي', 'به', 'صورتي', 'بسيار', 'كلي', 'و', 'گاه', 'بالنسبه', 'غيرمشخص', 'به', 'كار', 'آمده', 'است', 'و', 'معناي', 'رشد', 'عالي', 'هماهنگ', 'شده', 'و', 'بنابراين', 'ترقي', 'اقتصادي', 'كه', 'در', 'متن', 'ترقي', 'عمومي', 'جامعه', 'جاي', 'يافته', 'باشد،', 'از', 'آن', 'برميآيد', '.']"
6632,[16 18  3 16 12 12 12 12 22 22 12  0 12 22  5],"['براي', 'آن', 'كه', 'در', 'يك', 'كشور،', 'توسعه', 'صورت', 'پذيرد،', 'بايد', 'ترقي', 'اقتصادي', 'صورت', 'گيرد', '.']"
6633,[ 3 18 12  0  3 16 12 12  0  3  0 12  0 22  5],"['ليكن', 'آن', 'ترقي', 'اقتصادي', 'كه', 'در', 'خدمت', 'ترقي', 'اقتصادي', 'و', 'اجتماعي', 'تحقق', 'يافته', 'باشد', '.']"
6634,"[16 18  3 12  0 12 22  1 22 12  0  0 16 12 12  3 12 16 12 16 12  3 20 12
  0  3 16 16 12 12 12  0 16  0 12 12 22  5]","['براي', 'آن', 'كه', 'توسعث', 'اقتصادي', 'پديد', 'آيد،', 'لزوما', 'بايد', 'شبكهاي', 'بههم', 'متشكل', 'از', 'مجموعث', 'محصولات', 'و', 'درآمدها،', 'با', 'توجه', 'به', 'منابع', 'و', 'كليه', 'موجوديهاي', 'داخلي،', 'و', 'با', 'در', 'نظر', 'گرفتن', 'وابستگيهاي', 'متقابل', 'با', 'ديگر', 'كشورها', 'پديد', 'آورد', '.']"
6635,"[ 3 16 12 21 12  3  3 16 12 12  0 12  0  3 12 12 12 12 22 16 12 12  3 12
  0  0  3  0  0 16 12  0 22  5]","['ليكن', 'براي', 'اخذ', 'چنين', 'نتيجهاي', 'و', 'همچنين', 'به', 'منظور', 'توزيع', 'عادلانه', 'درآمد', 'ملي', 'و', 'بهبود', 'سطح', 'زندگي', 'ملت،', 'بايد', 'به', 'استقرار', 'ساختها', 'و', 'نهادهاي', 'سياسي،', 'اجتماعي', 'و', 'اقتصادي', 'منطبق', 'با', 'شرايط', 'جديد', 'پرداخت', '.']"
6636,[12 12 12 12  3 12  0 16 12 18 22 12 12 12 22  5],"['انطباق', 'رفتارها،', 'طرز', 'تفكرها', 'و', 'نقشهاي', 'اجتماعي', 'به', 'نوبث', 'خود', 'بايد', 'مورد', 'نظر', 'قرار', 'گيرد', '.']"
6637,"[ 7 12  0  1  0 12  0  3 12 12 16 12 12  0 22  3 12  0  5 12  0  3 12 12
 12  3 20 16 16 12 12 21 12 16 12  0 16 12 22 12 12  1 16 12 12  0 22  5]","['اگرچه', 'توسعه', 'اقتصادي', 'الزاما', 'متضمن', 'توسعث', 'اجتماعي', 'و', 'ترقي', 'جامعه', 'به', 'عنوان', 'مجموعهاي', 'زنده', 'ميباشد', 'اما', 'اصطلاحات', 'اساسي', '،', 'تبدلات', 'نهادي', 'و', 'دگرگونيهاي', 'طرز', 'تفكر', 'نيز', 'اغلب', 'براي', 'به', 'دست', 'آوردن', 'چنين', 'آهنگي', 'در', 'ترقي،', 'ضروري', 'به', 'نظر', 'ميرسند', 'مراحل', 'توسعه،', 'دقيقا', 'با', 'مراحل', 'رشد', 'مرتبط', 'نيست', '.']"
6638,"[12 12 12  3  5 12 12 22  0 16 12 16 20 12 12  0  3 12 12  3 12 16 12  0
 12  0 12  0  0  0  3  0 12 12  0  1 16 12 12 12 22  5]","['تحقق', 'مراحل', 'توسعه،', 'عليالخصوص', '،', 'مستلزم', 'كوششي', 'است', 'پربار', 'از', 'تشكيل', 'در', 'تمامي', 'جنبههاي', 'حيات', 'اجتماعي', 'و', 'اعمال', 'كنترل', 'و', 'تسلط', 'بر', 'فعاليتهاي', 'اقتصادي', 'اقتصاد', 'تابع', 'ارادث', 'انساني،', 'هماهنگ', 'شده', 'و', 'داراي', 'انتظام', 'برنامهريزي', 'اقتصادي', 'معمولا', 'براي', 'تحقق', 'توسعه', 'ضرورت', 'دارد', '.']"
6639,"[12 12  5  3 12  0  5 12 12  0  3  0 16 12  1  0 12  0  3 12 16 12  0  3
  0  0 16 12 22  5]","['آلنبيرو', '1366', ':', 'بنابراين', 'توسعه', 'فرهنگي', '،', 'نوعي', 'تغيير', 'برنامهريزي', 'و', 'سنجيده', 'براي', 'انطباق', 'هرچه', 'بيشتر', 'رفتار', 'فردي', 'و', 'گروهي', 'با', 'الگوهاي', 'فرهنگي', 'و', 'رفتاري', 'مطلوب', 'در', 'جامعه', 'ميباشد', '.']"
6640,"[16 12 16 12  0 12 12 16 12 12 22 12 22  7 16 12  0  1 16 12  0  3  3  0
 12 12 12 22  3  3 12 12 22  1 12 12 12  3 12 20 12 12 18 16 12  0 22 22
  5]","['به', 'عبارتي', 'در', 'توسعه', 'فرهنگي', 'نوعي', 'مديريت', 'بر', 'فرآيند', 'تغيير', 'بايد', 'اعمال', 'شود', 'درصورتيكه', 'در', 'تغييرات', 'فرهنگي', 'معمولا', 'به', 'صورت', 'طبيعي', 'و', 'يا', 'ناخواسته', 'فرآيند', 'تغيير', 'طي', 'ميشود', 'اما', 'درعينحال', 'فراكردها', 'مشابهت', 'دارند،', 'مثلا', 'فراكردهاي', 'اشاعه،', 'نوآوري', 'و', 'فرهنگپذيري', 'هر', 'كدام', 'كاربرد', 'خودشان', 'در', 'توسعه', 'فرهنگي', 'خواهند', 'داشت', '.']"
6641,[ 5 12  0 16 12  3 12  5 12  1 12  3 12 12  0 16 16 12 12  0  0 12 22  5],"['#', 'رويكرد', 'سيستمي', 'به', 'دانشگاه', 'و', 'دانشجو', '#', 'جامعهشناسان', 'معمولا', 'ساخت', 'و', 'كاركرد', 'نظامهاي', 'اجتماعي', 'را', 'در', 'چارچوب', 'زمينههاي', 'سازماني', 'گوناگون', 'مطالعه', 'ميكنند', '.']"
6642,"[ 3 16 12  0 12 12 12 12 22  3 12 16 12  0  0 22 12  0 16 12  3 12 12 18
 22 12 12 16 12 22 12  0  5 12 12 12  0  3 12  3 12  0 12  0 18 16 12 12
 12  0 22  5]","['ازآنجاايكه', 'در', 'پژوهش', 'حاضر', 'دانشجويان', 'مورد', 'بررسي', 'قرار', 'گرفتهاند', 'و', 'جزيي', 'از', 'نظام', 'دانشگاهي', 'محسوب', 'ميشوند،', 'رويكرد', 'سيستمي', 'به', 'دانشگاه', 'و', 'تصور', 'كليت', 'آن', 'ميتواند', 'بهره', 'تحقيق', 'را', 'افزايش', 'دهد', 'رويكرد', 'سيستمي', '،', 'مفهومسازي', 'يك', 'نظام', 'كلي،', 'و', 'روابط', 'و', 'كنشهاي', 'متقابل', 'اجزاي', 'گوناگون', 'آن', 'در', 'چارچوب', 'يك', 'مدل', 'ميسر', 'ميسازد', '.']"
6643,"[ 3 18 16 16 12 16 12  0  0  0 22  3 16 12 12  0  3 16 12  3 12 12 16 18
 22  5]","['بااينحال', 'ما', 'را', 'از', 'توسل', 'به', 'رويكردهاي', 'نظري', 'ديگر', 'بينياز', 'نميكند،', 'زيرا', 'در', 'چارچوب', 'مدل', 'سيستمي', 'نيز،', 'براي', 'فهم', 'و', 'توضيح', 'پديدهها،', 'به', 'آنها', 'نيازمنديم', '.']"
6644,"[16 12  1 12 12 16 12  0 22 12 12 12 16 22  3  1  0 16 22 16 12  3 16 12
 12  3 12  3 12 16 12  0 12 22  5]","['در', 'جامعهشناسي', 'هنگاميكه', 'مفهوم', 'سيستم', 'به', 'كار', 'برده', 'ميشود', 'منظور', 'توصيف', 'گروهي', 'از', 'پديدههاست', 'كه', 'متقابلا', 'وابسته', 'به', 'يكديگرند', 'به', 'شيوهيي', 'كه', 'به', 'انجام', 'كار', 'يا', 'وظيفهايي', 'يا', 'دستيابي', 'به', 'هدف', 'مشتركي', 'كمك', 'ميكند', '.']"
6645,"[12  0  3 16 12 18  0 12  0  3  0 12 22  3  1 16 12  0  3 16 12 12  0 12
  0 12 22  5]","['نطامهاي', 'پيچيده', 'و', 'در', 'درون', 'خود', 'داراي', 'نظامهاي', 'فرعي', 'يا', 'خرده', 'سيستمهايي', 'هستند', 'كه', 'معمولا', 'به', 'طور', 'مستقل', 'اما', 'در', 'جهت', 'هدف', 'كلي', 'نظام', 'بزرگتر', 'عمل', 'ميكنند', '.']"
6646,[12  0 12 18 16 12 12 12  0 22  5],"['مطالعه', 'خرده', 'سيستمها', 'يكي', 'از', 'راههاي', 'شناخت', 'نظام', 'بزرگتر', 'است', '.']"
6647,[16 12  0 12 12 12 12 22  3 16 18  0 12  0 22  3  1  0 16 22  5],"['در', 'درون', 'خرده', 'سيستمها', 'اجزاأ', 'سيستم', 'وجود', 'دارند', 'كه', 'با', 'يكديگر', 'داراي', 'كنش', 'متقابل', 'هستند', 'و', 'متقابلا', 'وابسته', 'به', 'يكديگرند', '.']"
6648,[12 16 12 12 22  5],"['سيستمها', 'در', 'خلؤ', 'وجود', 'ندارند', '.']"
6649,[18  1 16 12 12  0 12 22  3 16 12  0 16 12 18 22  5],"['آنها', 'هميشه', 'در', 'درون', 'محيط', 'ويژهيي', 'وجود', 'دارند', 'و', 'در', 'كنش', 'متقابل', 'با', 'محيط', 'خود', 'هستند', '.']"
6650,[ 6 12  0 17 12 22  3 12  3 16 12 18 12 22  3  3 16 18 12 22  5],"['اين', 'كنش', 'متقابل', 'بدان', 'معني', 'است', 'كه', 'سيستمها', 'هم', 'بر', 'محيط', 'خود', 'تؤثير', 'ميگذارند', 'و', 'هم', 'از', 'آن', 'تؤثير', 'ميپذيرند', '.']"
6651,[12  6 12 12 22  3 12 16  1 16 12  0 16 12 22  5],"['شناخت', 'اين', 'تؤثيرات', 'سبب', 'گرديده', 'كه', 'سيستمها', 'را', 'كمو', 'به', 'عنوان', 'باز', 'در', 'نظر', 'ميگيريم', '.']"
6652,"[12  0 16 12  3 12 18 20 12 12 12  3 12 16 16 18 22  3 16 12 18 12 22 22
 12  3 12 12 16 12 22  5]","['كنش', 'متقابل', 'ميان', 'سيستم', 'و', 'محيط', 'آن', 'اغلب', 'صورت', 'تبادل', 'دادهها', 'و', 'بازدهها', 'را', 'به', 'خود', 'ميگيرد', 'كه', 'به', 'نوبث', 'خود', 'سبب', 'ميشود', 'بتوانيم', 'محدوده', 'يا', 'مرز', 'سيستم', 'را', 'تعريف', 'كنيم', '.']"
6653,[20 12 16 12 12 22  3 12 16 12 16 12  0 22  3  6  0 18 12 22  5],"['اغلب', 'سيستمها', 'به', 'گونهاي', 'طرح', 'شدهاند', 'كه', 'بخشي', 'از', 'بازده', 'به', 'صورت', 'داده', 'درميآيد', 'و', 'اين', 'باز', 'خود', 'سيستم', 'است', '.']"
6654,[16 12 12 22  3 22 12  3 12 16 12 22  5],"['از', 'طريق', 'بازخورد', 'است', 'كه', 'ميتوان', 'پيشرفت', 'و', 'رفتار', 'را', 'مشاهده', 'كرد', '.']"
6655,[12  5 12 16 22 16 12 12  0  3 12  0 12 22  5],"['صبوري', ':', 'سازمانها', 'را', 'ميتوان', 'از', 'ديدگاه', 'سيستم', 'بسته', 'يا', 'سيستم', 'باز', 'بررسي', 'كرد', '.']"
6656,"[12  0 12  5 12 16 16 12 12  0 16 12 22  1  0 16 12 18 16 12  3 12 16 12
 18  0 12  0 22  3 16 18 12 22  3  3 16 18 12 22  5]","['نظريههاي', 'كلاسيك', 'سازمان', '،', 'سازمانها', 'را', 'به', 'صورت', 'سيستمهاي', 'بسته', 'در', 'نظر', 'گرفتهاند،', 'يعني', 'جدا', 'از', 'روابط', 'آنها', 'با', 'محيط،', 'درحاليكه', 'سازمانها', 'با', 'محيط', 'خود', 'داراي', 'كنش', 'متقابل', 'هستند', 'و', 'در', 'آن', 'تؤثير', 'ميكنند', 'و', 'همچنين', 'از', 'آن', 'تؤثير', 'ميپذيرد', '.']"
6657,[ 6 12 12 16 12  0  3  0 22  5],"['همان', 'دانشگاهها', 'نمونهاي', 'از', 'سيستمهاي', 'طبيعي', 'يا', 'باز', 'هستند', '.']"
6658,[16 12 12 12  0 12 12  0 22  5],"['در', 'تصوير', 'ذيل', 'شكل', 'ساده', 'سيستم', 'ترسيم', 'شده', 'است', '.']"
6659,"[16 12 12 12 12  0 12 12  0 16 12  3 16 20 12 12  0  0 22 12  3 12  0  6
 12 16 12 12  3 12 12 12  3 12  0 16 12  3 16 12 12 22  1 12 22  5 12  5
 16 12 12  0 12 12 22 12 12 12  1  1 12  5 12 12  1 12  3 12  0  1 12 12
 12 22  5 12 12 12 16 12 12 12 12  3  0 12  3 12 22  3 16 12 16  6 12 22
 18 16 12 12  3 12  0 16 12  3 12 22  5]","['در', 'تصوير', 'شماره', 'يك', 'مدل', 'عمومي', 'سيستم', 'ترسيم', 'شده', 'به', 'طوري', 'كه', 'به', 'هر', 'سازمان', 'نظام', 'اجتماعي', 'تعميمپذير', 'است', 'عناصر', 'و', 'اجزاأ', 'اصلي', 'اين', 'سيستم', 'براي', 'سازمان', 'دانشگاه', 'و', 'تعيين', 'جايگاه', 'دانشجويان', 'و', 'فعاليتهاي', 'دانشجويي', 'به', 'نحوي', 'كه', 'در', 'تصوير', '2', 'آمده', 'بهاختصار', 'عنوان', 'ميشود', ':', 'سيستم', '،', 'به', 'عنوان', 'واحد', 'اجتماعي', 'مورد', 'نظر،', 'ميتواند', 'معرف', 'يك', 'جامعه', 'بطوركلي،', 'مثل', 'خانواده', '،', 'يك', 'سازمان', 'نظير', 'دانشگاه', 'يا', 'سيستم', 'فرعي', 'نظير', 'يك', 'كلاس', 'درس', 'باشد', '،', 'واحد', 'مورد', 'مطالعه', 'به', 'عنوان', 'سيستم،', 'مركز', 'فعاليتها', 'و', 'داراي', 'ساختار', 'و', 'كاركردهايي', 'است،', 'و', 'با', 'توجه', 'به', 'اين', 'ويژگيها', 'ميتوان', 'آن', 'را', 'سازمان', 'سيستم', 'يا', 'سازمان', 'متشكل', 'از', 'ساختارها', 'و', 'كاركردها', 'است', '.']"
6660,[12 18  0 12  0 12  3 22  5],"['ساختار', 'آن', 'شامل', 'اجزاأ', 'فرعي،', 'شغلها', 'و', 'نقشهاست', '.']"
6661,[12 16 12  3 12 12 12 22  5],"['كاركردها', 'به', 'وظايف', 'و', 'مؤموريتهاي', 'سيستم', 'اشاره', 'ميكنند', '.']"
6662,[12 12 16  0 22  5],"['فراكردها', 'سيستم', 'را', 'فعال', 'ميسازند', '.']"
6663,"[12 12 12 16 12 12  3 12  0 12 16 12  3 12 12 16 12 12 22  3 16 12  0 16
 12 12 22  5]","['تصميمگيري', 'مديران،', 'ارتباطات', 'ميان', 'اعضاي', 'سيستم', 'و', 'پرورش', 'سازماني', 'اعضاأ', 'براي', 'كارگاهها', 'و', 'ايفاأ', 'وظيفه،', 'از', 'جمله', 'فعاليتهايي', 'هستند', 'كه', 'به', 'طور', 'مستمر', 'در', 'سيستم', 'اتفاق', 'ميافتد', '.']"
6664,[16 12 12 12  1 12 12  0 12  3 12 12  3 12 22  5],"['در', 'يك', 'سازمان', 'آموزش', 'همچون', 'دانشگاه', 'فعاليت', 'اصلي،', 'تدريس،', 'و', 'يادگيري', 'تعليم', 'و', 'تربيت', 'است', '.']"
6665,"[16 12 12  0 12 16  6  3 12 12 12  5 12  3 12 12  3 12  0 16 12 12  3 12
  0  5  0  3 12  0 12 22 12  3 16 12  0 16  6 12  3 12  0 16 18 12 22  5]","['در', 'فراكرد', 'سيستم', 'دانشگاهي', 'علاوه', 'بر', 'اين', 'كه', 'تدريس', 'متون', 'درسي', '،', 'يادگيري', 'و', 'ساير', 'اهداف', 'و', 'برنامههاي', 'آموزشي', 'از', 'طريق', 'اساتيد', 'و', 'مكانيسمهاي', 'آموزشي', '،', 'اجرايي', 'و', 'ساختارهاي', 'مربوطه', 'انجام', 'ميشود،', 'دانشجويان', 'نيز', 'به', 'صورت', 'فعال', 'در', 'اين', 'فراگرد', 'و', 'نتايج', 'مترتب', 'بر', 'آن', 'اثر', 'گذارند', '.']"
6666,[ 6 12  3  3 16 12 12  3 12 18 16 12 12 12  0 12 22  5],"['اين', 'تؤثيرگذاري', 'كه', 'علاوهبر', 'در', 'نحوث', 'يادگيري', 'و', 'علاقهمندي', 'آنها', 'به', 'طي', 'كردن', 'فرآيند', 'آموزشي', 'تعريف', 'ميشود', '.']"
6667,[16 12 12 12  3 12  0 16 12  0  0  3  0  3  0 12 22  5],"['در', 'ساير', 'فعاليتهاي', 'دانشجويان', 'و', 'تشكلهاي', 'دانشجويي', 'در', 'عرصههاي', 'مختلف', 'فرهنگي', 'و', 'سياسي', 'و', 'قابل', 'توجه', 'ميباشد', '.']"
6668,[ 3 12  0  3  3  0 12 16 12  0  3  0  0 12 22  1 12  0  0 22  5],"['همچنين', 'روابط', 'رسمي', 'و', 'بخصوص', 'غيررسمي', 'دانشجويان', 'در', 'سازمان', 'دانشگاهي', 'و', 'دانشجويي', 'حااز', 'اهميت', 'است', 'بعدا', 'توضيح', 'بيشتري', 'داده', 'ميشود', '.']"
6669,"[12  3 12  0 16 12  5 12  0  0 12 12  6 22  3 16 12  3 12 12 18 12  3 12
  3 12  0 12 22  5]","['كنش', 'و', 'واكنشهاي', 'متقابل', 'با', 'محيط', ':', 'معناي', 'ضمني', 'باز', 'بودن', 'سيستم', 'اين', 'است', 'كه', 'ميان', 'سازمان', 'و', 'محيط', 'پيرامون', 'آن،', 'روابط', 'و', 'كنش', 'و', 'واكنشهاي', 'متقابل', 'وجود', 'دارد', '.']"
6670,[12 12  0 20 18 12 22  3 12 16 18  0 22  3 16 12 12 16 16 12 12 22  5],"['محيط', 'سازمان', 'شامل', 'همث', 'آن', 'چيزهايي', 'است', 'كه', 'نسبت', 'به', 'آن', 'خارجي', 'بوده', 'و', 'به', 'طريقي', 'سازمان', 'را', 'تحت', 'تؤثير', 'قرار', 'ميدهند', '.']"
6671,[ 1 12  0 20 12  0 22  5],"['معمولا', 'محيط', 'شامل', 'تمام', 'سيستمهاي', 'پيراموني', 'است', '.']"
6672,[16 12 12 12 12 22 16 20 12 12  3 12  5],"['براي', 'يك', 'سازمان،', 'محيط', 'عبارت', 'است', 'از', 'تمام', 'سازمانهاي', 'همكار', 'يا', 'رقيب', '.']"
6673,"[ 0 16 18 12  0 12  5 12  0 22  3 12 18 12 12 16 16 12 12 22  5 12  5 12
  0 22  3 16 12 12  0 16 12 12 22  5 12  5 12  0 22  3 12 16 12 18 12  3
 12 12 12 16 12 22  5]","['افزون', 'بر', 'آن', 'سازمان', 'داراي', '1', '-', 'محيط', 'تكنولوژيكي', 'است', 'كه', 'تحولات', 'آن،', 'عمليات', 'سازمان', 'را', 'تحت', 'تؤثير', 'قرار', 'ميدهد', '؛', '2', '-', 'محيط', 'سياسي', 'است', 'كه', 'از', 'طريق', 'كنترل', 'قانوني', 'بر', 'سازمان', 'تؤثير', 'ميكند', '؛', '3', '-', 'محيط', 'اقتصادي', 'است', 'كه', 'سازمان', 'از', 'طريق', 'آن', 'بودجه', 'يا', 'سرمايه', 'مورد', 'نياز', 'را', 'تؤمين', 'ميكند', '.']"
